Subject_ID,CE.14.0.,CE.17.0.,CE.18.2.,CE.20.5.,CER.22.0.,CER.22.1.,CER.24.0.,DAG.14.0.18.1.,DAG.16.0.16.1.,DAG.16.0.18.1.,DAG.16.0.20.4.,DAG.16.1.18.1.,DAG.18.0.18.1.,DAG.18.1.18.1.,DAG.18.1.18.2.,DAG.18.1.20.4.,LPC.17.0.,LPC.20.4.,LPE.18.1.,LPE.20.4.,PC.16.0.20.2.,PC.16.0.20.3.,PC.16.0.20.5.,PC.17.0.18.1.,PC.17.0.18.2.,PC.18.0.20.3.,PC.18.1.20.5.,PC.18.2.18.2.,SM.24.0.,TAG45.0.FA15.0,TAG46.0.FA18.0,TAG46.1.FA14.0,TAG46.1.FA16.1,TAG46.2.FA14.0,TAG46.3.FA12.0,TAG46.3.FA18.3,TAG47.0.FA16.0,TAG47.0.FA17.0,TAG47.1.FA14.0,TAG47.1.FA16.0,TAG47.1.FA18.1,TAG47.2.FA14.0,TAG47.2.FA15.0,TAG47.2.FA16.1,TAG48.0.FA16.0,TAG48.1.FA14.1,TAG48.1.FA16.0,TAG48.1.FA16.1,TAG48.2.FA14.0,TAG48.2.FA16.0,TAG48.2.FA16.1,TAG48.2.FA18.2,TAG48.3.FA12.0,TAG48.3.FA14.1,TAG48.3.FA16.1,TAG48.3.FA18.1,TAG48.3.FA18.2,TAG48.3.FA18.3,TAG48.4.FA18.1,TAG48.4.FA18.3,TAG48.5.FA18.2,TAG49.0.FA16.0,TAG49.1.FA15.0,TAG49.1.FA16.0,TAG49.1.FA16.1,TAG49.1.FA17.0,TAG49.1.FA18.1,TAG49.2.FA14.0,TAG49.2.FA15.0,TAG49.2.FA16.0,TAG49.2.FA18.1,TAG49.2.FA18.2,TAG49.3.FA16.1,TAG49.3.FA18.2,TAG49.3.FA18.3,TAG50.0.FA16.0,TAG50.0.FA18.0,TAG50.1.FA16.0,TAG50.1.FA16.1,TAG50.1.FA18.0,TAG50.1.FA18.1,TAG50.2.FA16.0,TAG50.2.FA16.1,TAG50.2.FA18.1,TAG50.2.FA18.2,TAG50.3.FA14.0,TAG50.3.FA16.0,TAG50.3.FA16.1,TAG50.3.FA18.1,TAG50.3.FA18.3,TAG50.3.FA20.3,TAG50.4.FA16.0,TAG50.4.FA20.4,TAG50.5.FA16.0,TAG51.0.FA17.0,TAG51.0.FA18.0,TAG51.1.FA18.1,TAG51.2.FA16.1,TAG51.2.FA18.2,TAG51.3.FA15.0,TAG51.3.FA16.1,TAG51.3.FA17.0,TAG51.3.FA18.2,TAG51.3.FA18.3,TAG51.4.FA15.0,TAG51.4.FA18.2,TAG51.4.FA20.4,TAG51.5.FA18.2,TAG52.1.FA16.0,TAG52.1.FA16.1,TAG52.1.FA18.0,TAG52.1.FA18.1,TAG52.1.FA20.1,TAG52.2.FA14.0,TAG52.2.FA16.0,TAG52.2.FA16.1,TAG52.2.FA18.0,TAG52.2.FA18.1,TAG52.2.FA18.2,TAG52.2.FA20.1,TAG52.2.FA20.2,TAG52.3.FA16.0,TAG52.3.FA16.1,TAG52.3.FA18.1,TAG52.3.FA18.2,TAG52.3.FA18.3,TAG52.3.FA20.0,TAG52.3.FA20.2,TAG52.3.FA20.3,TAG52.4.FA16.0,TAG52.4.FA16.1,TAG52.4.FA18.0,TAG52.4.FA18.1,TAG52.4.FA18.2,TAG52.4.FA18.3,TAG52.4.FA20.0,TAG52.4.FA20.4,TAG52.4.FA22.1,TAG52.4.FA22.4,TAG52.5.FA14.0,TAG52.5.FA16.1,TAG52.5.FA18.2,TAG52.5.FA20.4,TAG52.5.FA20.5,TAG52.5.FA22.5,TAG52.6.FA16.0,TAG52.7.FA18.1,TAG52.8.FA18.2,TAG53.2.FA16.0,TAG53.4.FA16.0,TAG53.4.FA17.0,TAG53.4.FA20.4,TAG54.2.FA18.2,TAG54.2.FA20.1,TAG54.2.FA20.2,TAG54.3.FA16.0,TAG54.3.FA16.1,TAG54.3.FA18.1,TAG54.3.FA18.2,TAG54.3.FA20.1,TAG54.3.FA20.2,TAG54.3.FA20.3,TAG54.4.FA16.0,TAG54.4.FA16.1,TAG54.4.FA18.0,TAG54.4.FA18.1,TAG54.4.FA18.2,TAG54.4.FA20.2,TAG54.4.FA20.3,TAG54.4.FA22.1,TAG54.4.FA22.4,TAG54.5.FA16.0,TAG54.5.FA16.1,TAG54.5.FA18.0,TAG54.5.FA18.1,TAG54.5.FA18.2,TAG54.5.FA20.4,TAG54.5.FA20.5,TAG54.5.FA22.1,TAG54.5.FA22.4,TAG54.5.FA22.5,TAG54.6.FA18.2,TAG54.6.FA18.3,TAG54.6.FA20.4,TAG54.6.FA20.5,TAG54.6.FA22.6,TAG54.8.FA18.2,TAG54.8.FA20.5,TAG56.3.FA18.0,TAG56.3.FA20.0,TAG56.4.FA16.0,TAG56.4.FA20.1,TAG56.5.FA18.2,TAG56.6.FA22.5,TAG56.9.FA20.4,TAG56.9.FA20.5,TAG58.10.FA20.5,TAG58.6.FA16.0,TAG58.7.FA16.0,TAG60.11.FA22.6
ZWFDEY0-E12,23.9416,9.1177,1600.1038,39.487,1.016,0.0933,3.07,0.4079,0.3535,3.6133,0.2198,1.2115,1.2477,6.8716,3.9243,0.9111,1.7017,5.5597,0.9994,0.5122,7.5973,73.9902,18.4667,1.8166,3.432,49.0591,0.019800914,6.5707,32.2093,0.0564,0.1122,1.5676,0.7857,0.4933,0.0975,0.0498,0.4227,0.1013,0.2535,0.3214,0.2924,0.098,0.0997,0.1029,8.415,0.1856,16.2847,3.5261,5.4786,6.9126,5.1917,4.2056,0.7408,0.737,1.4953,1.048,2.2279,0.409,0.1046,0.2546,0.0444,0.7846,1.4827,2.7026,0.3378,0.4928,2.0187,0.3449,1.0359,1.1881,1.0584,0.8399,0.2951,0.3723,0.092,10.2257,3.2688,82.5758,3.888,3.7095,48.7532,64.9771,32.3651,58.2387,19.8447,8.4451,16.4632,18.0723,13.0865,2.0385,0.1938,1.5583,0.472,0.1407,0.3477,0.253,3.5316,0.8919,1.4165,1.8479,0.9439,0.3866,3.5338,0.1648,0.541,1.0217,0.0936,0.1013,32.0097,0.4178,20.9951,42.4194,0.3504,0.1385,196.5941,5.149,11.5469,333.7818,17.3085,0.444,0.4211,153.383,27.319,173.0429,139.3876,1.6798,0.3395,0.6253,1.0441,41.7383,19.7171,0.2223,25.7235,67.5949,14.0776,0.2376,2.3987,0.1111,0.0805,0.2847,5.9024,9.6667,2.598,0.4254,0.2442,0.3729,0.3011,0.092,0.9653,0.2311,0.9762,0.1741,1.5758,2.2306,0.3094,3.3837,0.3428,117.9211,14.3831,1.2194,2.4425,0.7019,4.6655,0.5191,4.2724,71.8464,39.5679,1.3595,6.088,0.1571,0.2694,5.4709,0.8563,0.651,21.7627,21.9259,15.1929,0.3203,0.1133,0.2929,0.7446,7.5817,3.8754,8.8574,2.4267,1.0573,0.1862,0.2858,0.3647,0.202,0.357,0.5661,0.9122,4.6644,0.5557,0.3674,0.2666,0.1424,0.15,0.3389
ZWFDEY0-E13,21.0815,9.3238,1578.5848,39.5646,0.9841,0.0875,2.8765,0.3514,0.2924,3.7469,0.1697,1.4447,1.3071,7.1241,3.4759,0.8737,1.9845,5.5265,0.7444,0.3951,7.0778,67.1774,15.325,2.1412,3.4479,34.8618,0.015512533,5.7667,31.3419,0.0539,0.1241,1.4866,0.7642,0.5047,0.0901,0.0507,0.4008,0.1103,0.2536,0.3048,0.257,0.0827,0.1024,0.1142,8.2667,0.1911,15.3088,3.3627,5.0832,6.4472,4.8277,3.9162,0.6549,0.6933,1.4517,0.9656,2.1396,0.3925,0.1044,0.2093,0.0379,0.7977,1.4743,2.5872,0.3191,0.4791,1.9712,0.325,0.9947,1.038,0.9883,0.7027,0.2566,0.3673,0.0714,10.1566,3.0875,78.9407,3.7197,3.4469,47.0718,61.2264,30.0479,53.4871,18.7178,7.9334,15.3359,16.6315,11.7826,1.8515,0.1807,1.4713,0.4333,0.1428,0.3344,0.2442,3.4528,0.8696,1.3463,1.8269,0.9228,0.3565,3.3489,0.1526,0.5165,0.9326,0.098,0.0921,30.6172,0.3777,20.4118,40.7004,0.3683,0.1398,186.8155,4.9725,11.04,313.0955,16.3006,0.3728,0.3708,143.2658,25.7205,161.3078,130.8184,1.6043,0.3334,0.5407,0.9366,38.5289,18.4446,0.196,24.1212,62.3201,12.7655,0.2231,2.2632,0.0926,0.0891,0.2861,5.3945,9.0556,2.4749,0.3949,0.2881,0.3467,0.2831,0.1108,0.9297,0.2088,0.9262,0.1881,1.5457,2.1248,0.2767,3.2662,0.3388,111.4648,13.5716,1.105,2.3528,0.714,4.4987,0.4801,4.1319,68.0361,37.2003,1.2862,5.7416,0.1453,0.3073,5.0227,0.7918,0.5776,20.4142,21.0381,14.2211,0.3156,0.1216,0.3324,1.0356,7.0066,3.5577,8.5553,2.3848,1.204,0.1704,0.2373,0.3585,0.1984,0.3265,0.5225,0.8228,5.2979,0.5087,0.3378,0.2329,0.1487,0.1507,0.3265
ZWFDEY0-E15,21.1147,9.6289,1573.9522,40.2609,1.0053,0.0801,2.8859,0.2935,0.2601,3.464,0.2496,0.9754,1.2091,5.551,3.573,0.8174,1.777,4.9379,0.8064,0.4594,8.295,78.3732,17.7028,1.7524,3.1439,48.6635,0.070784366,5.5596,32.3824,0.0422,0.0993,1.4117,0.6836,0.4715,0.0843,0.0539,0.3776,0.1043,0.2466,0.2892,0.2602,0.0925,0.0952,0.0979,7.86,0.1886,14.7276,3.211,5.1327,6.2126,4.6921,3.8221,0.6279,0.6533,1.3305,0.962,2.0165,0.4017,0.1061,0.1913,0.126860163,0.748,1.438,2.531,0.2788,0.4103,1.9086,0.3028,0.9511,1.0255,0.8808,0.7702,0.2774,0.3681,0.1015,9.7957,2.9476,77.3908,3.5827,3.3325,46.1236,62.6419,29.2354,52.4726,19.4097,7.6719,15.385,16.7994,12.096,1.8641,0.1872,1.4321,0.4153,0.1324,0.3046,0.2294,3.303,0.8083,1.3224,1.7766,0.8736,0.4166,3.3565,0.1478,0.5086,0.986,0.097,0.0988,30.3102,0.3726,19.8581,39.076,0.3364,0.1369,185.0858,4.7578,11.0655,306.8681,16.2862,0.3813,0.3722,144.6226,25.2034,163.2767,133.5944,1.5989,0.2942,0.529,0.9361,39.9364,18.1544,0.2045,24.0764,64.9957,13.1391,0.248,2.4526,0.0902,0.0689,0.2525,5.3657,9.0772,2.5478,0.4085,0.2312,0.35,0.2511,0.1038,0.9348,0.2094,0.8904,0.1813,1.6044,2.0214,0.2865,3.1738,0.2802,108.2171,13.6274,1.0667,2.2032,0.6555,4.401,0.4547,4.3158,67.4822,37.7015,1.2281,5.684,0.1423,0.2747,5.353,0.782,0.5762,20.8989,21.5458,14.9897,0.3568,0.1052,0.316,0.7303,7.6288,3.6317,9.0704,2.4317,1.0731,0.1442,0.2638,0.3763,0.1655,0.3087,0.5454,0.8713,4.5969,0.5753,0.3994,0.267,0.1365,0.1523,0.3423
ZWCZHHY-E11,20.7266,6.2169,1542.1986,108.6623,0.6434,0.0409,2.2573,0.2661,0.2097,2.8565,0.1165,0.8468,0.8355,4.7137,3.6882,0.5207,1.9444,5.5029,1.0856,0.3491,7.5463,55.0346,61.4577,1.4209,3.1968,28.8454,6.3684,9.5443,30.7938,0.0243,0.0588,1.0386,0.4628,0.4014,0.0538,0.0305,0.2753,0.0535,0.1807,0.2131,0.2047,0.0664,0.0699,0.0639,5.904,0.09,10.5545,2.1437,4.4042,5.02,3.274,3.5001,0.4653,0.4523,1.1164,0.7268,1.5968,0.3178,0.0857,0.1597,0.0381,0.4619,1.2097,1.7889,0.1606,0.2493,1.5779,0.1955,0.8781,0.8718,0.7553,0.6994,0.2123,0.3405,0.0572,7.8883,2.4926,62.372,2.5817,2.5102,38.0597,51.2202,21.8135,42.7657,18.2428,7.8085,14.0781,13.7398,11.4704,1.5371,0.0677,1.7469,0.2308,0.475,0.1929,0.153,2.0777,0.4792,0.9756,1.8999,0.538,0.2707,2.8515,0.0988,0.6011,0.9672,0.0752,0.1105,22.4549,0.2614,14.9171,30.6446,0.2862,0.0992,147.8562,3.5879,9.5268,252.8043,15.1487,0.3136,0.2232,141.2605,20.6181,152.5866,126.5309,1.3602,0.2938,0.3842,0.3728,42.3151,16.8532,0.2522,23.4053,65.9427,10.8445,0.2619,1.2051,0.0954,0.0491,0.2253,5.1158,9.3511,1.1336,1.9175,0.2871,0.9239,0.256,0.1026,0.6301,0.145,0.6864,0.0937,1.2698,1.6107,0.1795,2.2572,0.2455,87.6062,11.5225,0.9663,1.4737,0.2804,2.7221,0.3346,3.8788,59.0098,32.2259,0.8091,2.2723,0.116,0.1505,3.8998,0.4367,0.7322,19.8905,20.4293,7.434,1.3547,0.1135,0.1467,0.9739,7.0569,3.5854,4.6291,10.6356,3.2336,0.5527,1.132,0.2476,0.2043,0.124,0.4788,0.5662,6.41,0.4405,1.5313,1.1761,0.1362,0.1421,0.9407
ZWCZHHY-E12,22.6677,8.0805,1734.3475,125.333,0.6327,0.0576,2.6312,0.3433,0.265,3.255,0.1408,1.0817,1.0017,6.1575,4.7275,0.53,2.3559,6.9594,1.1895,0.3469,7.8044,64.0222,80.8169,1.9024,3.1901,36.0727,7.5473,9.0292,32.1959,0.0268,0.0672,1.0351,0.4798,0.3854,0.0522,0.0245,0.2919,0.0553,0.1747,0.2173,0.212,0.083,0.0707,0.0724,6.0212,0.1172,11.347,2.3389,4.9127,5.4149,3.7516,3.8565,0.5307,0.4798,1.2801,0.7972,1.8363,0.3538,0.0922,0.1738,0.0342,0.4969,1.2968,1.9258,0.1664,0.2621,1.698,0.2116,0.993,0.957,0.8415,0.8192,0.2682,0.399,0.0667,8.091,2.5088,67.24,2.8328,2.5751,40.6315,59.0313,24.8477,47.2344,20.5083,8.9699,16.4336,16.5332,13.196,1.6234,0.072,1.849,0.2305,0.468,0.2164,0.1523,2.2121,0.5198,1.0957,2.2103,0.6677,0.3284,3.3548,0.101,0.6901,1.1923,0.0667,0.1541,23.8841,0.2963,16.096,33.2337,0.3011,0.1097,166.3617,3.8921,10.3672,276.8475,17.0534,0.3595,0.2621,157.5769,23.3498,174.5229,144.9396,1.4908,0.3218,0.4241,0.4623,49.2124,19.9902,0.2577,27.4403,78.4289,12.4528,0.2651,1.3236,0.1137,0.0536,0.2581,6.3627,11.3742,1.3047,2.2586,0.3481,1.0005,0.2695,0.1141,0.6888,0.191,0.8604,0.0983,1.3525,1.7336,0.1817,2.4373,0.2515,94.0451,12.4177,1.0681,1.5145,0.3082,3.0185,0.3701,4.4663,67.2207,36.5388,0.9566,2.6063,0.1348,0.1501,4.3543,0.5044,0.7625,22.7888,23.0101,8.3456,1.6348,0.1216,0.1708,1.2472,8.6217,4.3328,5.3008,12.4006,3.7503,0.6541,1.32,0.2647,0.2125,0.1414,0.5439,0.669,7.6643,0.5,1.8214,1.2977,0.1615,0.1673,1.1005
ZWCZHHY-E13,26.2713,7.9324,1744.3789,126.5649,0.6776,0.0492,2.684,0.2934,0.3613,3.6447,0.16,1.2555,1.0938,6.3902,4.9654,0.5392,2.4067,6.636,1.2866,0.5034,8.5083,68.4334,85.0246,1.1787,3.499,33.2535,9.2922,9.1307,34.3756,0.0331,0.0703,0.9939,0.4587,0.3839,0.0571,0.0335,0.2654,0.0641,0.1756,0.199,0.1968,0.0854,0.0823,0.0885,6.003,0.111,11.416,2.273,4.9309,5.4988,3.711,3.8569,0.5135,0.514,1.3353,0.767,1.9218,0.3295,0.1168,0.1756,0.0429,0.4896,1.227,1.9524,0.1889,0.2782,1.6547,0.2433,1.0239,0.9704,0.8448,0.7687,0.2618,0.3751,0.0823,8.3336,2.5309,67.321,2.7596,2.6172,40.8969,60.1171,25.2108,47.3011,21.0889,9.059,16.5853,16.5389,12.9787,1.6746,0.0818,1.9245,0.2358,0.4587,0.199,0.1601,2.3066,0.5233,1.0991,2.181,0.6617,0.3039,3.3921,0.0986,0.6847,1.1801,0.0694,0.1331,24.4691,0.2764,16.1222,33.3024,0.3247,0.1128,168.8668,3.956,10.7238,285.1655,17.6646,0.3432,0.261,162.9126,23.8746,179.165,148.4721,1.5481,0.3185,0.41,0.4498,50.8476,20.5931,0.2627,27.9823,80.9088,12.6576,0.3123,1.4291,0.1216,0.061,0.2592,6.5373,11.7792,1.3415,2.3557,0.3348,1.0058,0.2769,0.1146,0.69,0.1756,0.855,0.0792,1.4256,1.8011,0.1738,2.6052,0.3109,97.0628,12.927,1.1372,1.6091,0.3207,3.151,0.3932,4.5708,68.2313,38.0604,1.0071,2.6649,0.1438,0.1734,4.5125,0.5078,0.8355,23.2089,24.0674,8.8829,1.6516,0.1353,0.1707,1.3234,8.944,4.4377,5.4532,12.5497,4.0414,0.6294,1.3207,0.2764,0.2269,0.1522,0.5432,0.6949,7.9691,0.5224,1.9086,1.2345,0.1933,0.1928,1.2066
ZWCZHHY-E14,20.4314,8.2406,1746.7205,129.7829,0.6017,0.0549,2.4121,0.284,0.3316,3.7007,0.1724,1.1701,1.0799,6.2764,4.4381,0.4678,3.2892,6.9169,1.1998,0.3082,7.5505,63.7402,74.0991,1.304,3.4502,28.8805,7.6897,8.7598,31.6722,0.0375,0.0587,0.9224,0.4491,0.39,0.0529,0.0232,0.2826,0.0629,0.1807,0.2269,0.1994,0.0678,0.0778,0.0654,5.7015,0.0957,10.9783,2.2382,4.6171,5.1662,3.5353,3.7122,0.4837,0.492,1.255,0.711,1.68,0.3089,0.0778,0.1657,0.0412,0.462,1.2038,1.8294,0.1644,0.2547,1.5614,0.1961,0.9811,0.9141,0.7755,0.7684,0.2423,0.3651,0.0604,7.9243,2.396,64.3061,2.657,2.495,39.5356,56.2586,24.0067,45.036,20.0036,8.3434,15.8098,15.876,12.2067,1.6051,0.0695,1.8528,0.2239,0.4158,0.1936,0.1374,2.1516,0.5366,1.0602,2.0863,0.6327,0.291,3.1998,0.1049,0.6723,1.0619,0.0645,0.1207,24.0646,0.2668,15.712,32.6882,0.308,0.1145,163.5499,3.7842,10.1791,273.813,16.7822,0.3305,0.2514,157.6846,22.3742,170.1915,142.3224,1.4827,0.3218,0.3701,0.4233,47.6513,19.4129,0.2427,26.2578,75.8726,12.0714,0.2876,1.3799,0.1091,0.0508,0.2443,6.0494,10.7481,1.213,2.1158,0.3243,0.9037,0.2702,0.1066,0.7047,0.1869,0.8271,0.1028,1.3329,1.7046,0.1894,2.55,0.2635,91.4165,12.3183,1.0115,1.5027,0.3297,3.0645,0.3884,4.2034,63.9302,35.4508,0.8962,2.6116,0.1265,0.1594,4.4048,0.497,0.7759,21.4975,22.5702,8.4979,1.5073,0.1199,0.1557,1.0269,8.2922,4.1809,5.1753,11.5936,3.6252,0.6065,1.2737,0.2577,0.216,0.1474,0.4887,0.6148,7.2187,0.4608,1.6808,1.1306,0.1794,0.1632,1.0997
ZWCZHHY-E15,22.763,7.8936,1701.9214,119.5901,0.5772,0.0559,2.4576,0.2789,0.224,2.8086,0.1186,0.9481,0.9792,5.4325,4.0578,0.4417,2.9924,5.8214,1.1043,0.3097,7.1846,68.1554,80.6333,1.1687,2.986,30.2794,6.8679,7.9008,31.6464,0.0294,0.0522,0.8876,0.401,0.3378,0.0562,0.0314,0.2486,0.0593,0.1524,0.2117,0.1838,0.0562,0.0742,0.0738,5.2036,0.0888,9.9504,2.08,4.3482,4.9405,3.3643,3.5772,0.5137,0.4391,1.2254,0.7278,1.7053,0.295,0.0923,0.1512,0.0381,0.423,1.119,1.7576,0.1591,0.2345,1.4823,0.1987,0.91,0.8813,0.7435,0.7435,0.2357,0.357,0.0542,7.3406,2.2069,60.516,2.6318,2.3491,37.0631,54.3989,22.7271,42.6862,18.8275,8.1489,15.3642,15.2126,11.7013,1.5321,0.0738,1.6704,0.2113,0.3755,0.1791,0.1398,2.0549,0.5098,1.0172,2.0419,0.5978,0.302,3.1452,0.0813,0.6425,1.095,0.0585,0.1233,22.1219,0.2643,14.3312,30.0882,0.2792,0.0892,153.0202,3.591,9.6963,255.5197,15.8453,0.3067,0.2459,150.6722,21.3337,162.0858,135.3735,1.3766,0.3154,0.3924,0.4144,46.5029,18.7097,0.2305,25.2262,73.6285,11.5847,0.2863,1.2682,0.1053,0.0509,0.2188,5.9773,10.7909,1.2034,1.9901,0.2922,0.9175,0.2235,0.0935,0.6555,0.1638,0.7981,0.0958,1.3071,1.5934,0.1708,2.4335,0.2353,85.2734,11.5977,1.0239,1.4504,0.2938,2.8655,0.3346,4.1172,62.3694,34.2125,0.8566,2.4732,0.1123,0.141,4.1428,0.4418,0.7631,21.4118,21.8921,8.1497,1.3801,0.119,0.1469,0.9878,8.4167,4.1102,5.1875,10.9791,3.4154,0.6292,1.2305,0.2529,0.1858,0.161,0.4803,0.6017,6.8178,0.4261,1.5962,1.0597,0.1591,0.1665,1.0746
ZW61YGW-E11,4.2505,2.0895,1362.3644,19.1974,0.6093,0.0337,2.173,0.01415795,0.0795,0.9335,0.0356,0.1593,0.3375,1.4881,2.2331,0.1547,0.6863,2.2282,0.361,0.1756,3.9378,24.5868,12.6758,0.8132,1.8575,14.8399,0.007734594,12.1648,29.3765,0.00286519,0.010884237,0.0711,0.0353,0.0462,0.016845996,0.018255265,0.042,0.011167873,0.0199,0.024,0.0301,0.0115,0.016471268,0.0166,0.7893,0.019497469,1.1611,0.2368,0.8993,0.9002,0.2855,0.9209,0.152,0.0733,0.1727,0.1666,0.3268,0.0699,0.0222,0.0189,0.0182,0.055,0.1538,0.2128,0.0227,0.0204,0.1964,0.0202,0.1748,0.1593,0.0751,0.1934,0.045,0.069,0.0185,1.4849,0.398,13.633,0.3223,0.3004,8.0541,16.5234,3.2373,6.2378,8.8458,3.1157,4.0007,3.3738,3.3808,0.539,0.014181715,0.4296,0.0246,0.0441,0.0286,0.0172,0.3065,0.0614,0.3138,0.6816,0.093,0.0523,0.9474,0.0224,0.3767,0.6692,0.006922483,0.0897,5.3783,0.0511,3.3872,7.526,0.0818,0.0295,43.9823,0.7354,3.822,71.0578,8.1812,0.0721,0.0894,81.3386,5.4333,76.3976,75.2448,0.6768,0.169,0.1338,0.1155,43.4502,9.151,0.0812,11.779,69.9045,6.0812,0.277,0.3049,0.0714,0.0266,0.0426,4.8849,9.722,0.2241,0.1462,0.104,0.1861,0.0301,0.0304,0.1395,0.0724,0.5558,0.0179,0.7814,0.6515,0.0903,1.4837,0.0891,34.6096,8.2906,0.6509,0.8072,0.0894,1.6253,0.1958,4.8076,46.447,29.0693,0.8525,0.9063,0.0933,0.0459,1.4274,0.208,0.5214,23.2872,32.838,2.6624,0.1183,0.1316,0.0341,0.2104,15.9023,4.6152,2.9579,1.0383,0.4883,0.2724,0.2213,0.1511,0.1523,0.0605,0.6382,0.9325,1.5138,0.2189,0.6187,0.1122,0.0323,0.0371,0.1849
ZW61YGW-E12,4.7054,2.6579,1654.1359,23.4345,0.7652,0.016341244,2.8283,0.0714,0.1028,1.1764,0.064,0.213,0.3487,1.8107,2.933,0.2222,0.7187,2.5965,0.4589,0.2932,5.8991,31.6885,11.9572,0.012779097,2.1306,16.6489,1.7674,13.4433,32.5768,0.006467592,0.012895129,0.0854,0.0356,0.0542,0.004007195,0.006513179,0.0535,0.007341215,0.0196,0.0246,0.0281,0.026021863,0.013927781,0.013123298,0.9918,0.0143,1.4443,0.2672,0.9816,1.0334,0.3269,1.0649,0.1507,0.0976,0.2147,0.1792,0.3926,0.0681,0.0261,0.0359,0.0239,0.0681,0.1829,0.2798,0.0359,0.0268,0.2351,0.0349,0.233,0.2178,0.0931,0.2374,0.0684,0.0789,0.0185,1.8291,0.4827,16.7422,0.4014,0.3712,9.709,20.0887,3.8401,7.2699,10.6141,3.4129,4.7014,4.0098,3.7926,0.6293,0.0192,0.4624,0.0393,0.0508,0.0393,0.0268,0.378,0.0616,0.3851,0.7581,0.0989,0.0776,1.0846,0.0312,0.4478,0.7638,0.004416291,0.0979,6.5986,0.0569,4.1899,9.1085,0.1114,0.0278,52.3219,0.8983,4.594,83.8756,9.7436,0.0803,0.1036,96.641,6.2091,90.5539,89.1959,0.7879,0.2161,0.1673,0.148,52.1037,10.4227,0.0962,13.3824,82.7949,6.9637,0.2974,0.3875,0.0854,0.0356,0.0413,5.5726,11.2844,0.2612,0.1785,0.1121,0.2222,0.0369,0.04,0.1714,0.0779,0.6801,0.0176,0.9189,0.7638,0.1081,1.8423,0.1053,39.6728,9.6091,0.7682,0.9999,0.1209,1.9947,0.2147,5.9418,51.6888,33.1751,0.9843,1.0663,0.1077,0.0606,1.7647,0.2266,0.5772,25.7131,35.9587,3.3879,0.1429,0.1372,0.0329,0.251,17.2445,4.8925,3.6531,1.2302,0.6497,0.2869,0.2476,0.1897,0.1741,0.0766,0.6439,1.0172,1.8453,0.2571,0.7323,0.1335,0.0539,0.0606,0.2208
ZW61YGW-E13,5.2886,2.5506,1599.3561,23.8512,0.6475,0.0447,2.6524,0.0659,0.0989,1.1516,0.052,0.1766,0.4186,1.9047,2.6452,0.2493,0.768,2.3452,0.5295,0.3139,5.011,29.9611,13.6531,0.619,1.8416,15.0112,1.8358,13.1147,31.5271,0.031810498,0.005641021,0.0555,0.0351,0.0404,0.026023402,0.007515791,0.0309,0.013412497,0.008058846,0.0223,0.0301,0.022664585,0.016367814,0.005539813,0.8229,0.001764543,1.1501,0.2284,0.8544,0.9236,0.2652,0.9171,0.1319,0.0899,0.1838,0.1536,0.3102,0.0588,0.0253,0.0235,0.0174,0.0571,0.1746,0.233,0.0328,0.0221,0.2173,0.0218,0.1933,0.1933,0.0748,0.2015,0.0548,0.0611,0.004154917,1.6543,0.4411,15.3822,0.3611,0.303,8.8317,18.0668,3.4451,6.4405,9.6903,3.0417,4.2417,3.5856,3.283,0.5659,0.0182,0.4162,0.0332,0.0502,0.0281,0.018004009,0.3348,0.0611,0.3213,0.7388,0.0932,0.0656,1.0162,0.0279,0.4165,0.6798,0.004526495,0.0844,6.0489,0.0561,3.7612,8.3974,0.086,0.0252,49.0786,0.7825,4.097,78.0251,9.0358,0.0627,0.1073,86.8619,5.6154,82.0529,81.218,0.6768,0.1871,0.1418,0.1388,47.2608,9.4927,0.0965,12.1261,74.4074,6.2849,0.2905,0.3709,0.0709,0.0273,0.0504,5.0245,9.7255,0.2163,0.1615,0.0988,0.1868,0.0354,0.0301,0.1749,0.0712,0.621,0.0219,0.8508,0.6863,0.1044,1.6382,0.0952,35.4259,8.833,0.6634,0.924,0.1106,1.7252,0.1891,5.1437,45.4595,29.9408,0.8948,0.9988,0.088,0.0509,1.6041,0.215,0.5252,22.3032,31.5232,3.0696,0.1326,0.1191,0.0345,0.2728,14.8268,4.158,3.32,1.1304,0.6135,0.2278,0.2334,0.1651,0.1598,0.066,0.5541,0.8875,1.8693,0.235,0.6479,0.1159,0.0384,0.0463,0.2074
